income,age,loan,LTI,default10yr
62252.08816,28.24617586,1699.680972,0.027303196,No
36973.08569,38.28030326,4144.448144,0.11209365,No
54217.23678,26.62937737,8836.775689,0.162988308,Yes
44218.76632,58.57925853,1693.920179,0.038307721,No
33274.05027,23.95343526,2244.883109,0.067466482,No
54656.54904,18.39382955,9911.134963,0.181334811,Yes
67593.51708,25.40544564,9864.078027,0.145932309,Yes
39472.70725,42.60886077,596.4811795,0.015111231,No
30572.44686,48.65184248,1847.09425,0.060416958,No
50447.69963,58.09854003,2443.768915,0.048441632,No
49198.65266,49.1924227,483.6201677,0.009829947,No
53768.22821,25.37750388,3696.953244,0.068757208,No
52809.54629,61.01331918,6276.830737,0.11885788,No
38011.72665,19.05789168,4625.193378,0.121678066,Yes
58910.29177,31.01396195,3671.923094,0.062330757,No
57914.73107,50.61159971,6715.857908,0.115961134,No
39494.76692,28.5471422,3544.156039,0.089737358,No
45918.87525,38.64211962,1910.329531,0.041602272,No
55649.05588,19.66450149,7660.346171,0.137654558,Yes
27136.6288,18.83362032,2253.190253,0.083031325,No
62724.63612,39.83537661,9255.137755,0.147551876,No
32921.84858,43.73305267,2553.212778,0.077553749,No
28482.64955,19.78378813,329.4500422,0.011566692,No
44170.22174,24.47037064,2168.751735,0.049099861,No
60664.3716,22.36445737,5873.410979,0.096818129,No
64501.93043,33.3579469,12147.31422,0.188324817,Yes
28237.51739,50.01555209,2728.189944,0.096615786,No
67420.59545,21.18529406,3668.994784,0.054419495,No
55642.99339,38.91090684,2841.697982,0.051070185,No
56086.05809,34.57920217,3990.85076,0.071155843,No
57676.73918,20.66561699,10504.66817,0.182130063,Yes
62535.63285,39.19407554,9490.26419,0.151757706,No
60686.76857,48.39930849,10614.13095,0.174900249,No
25032.30094,46.31058897,680.9047822,0.027201047,No
22228.34529,33.35945709,2187.213337,0.098397488,No
41435.15375,34.92571649,3702.171428,0.089348563,No
43955.4094,51.55828607,7833.477761,0.178214192,No
60063.69309,59.11464434,6766.294181,0.112651984,No
34635.74475,18.9473467,4859.235287,0.140295389,Yes
63944.32373,32.5243454,12213.94934,0.191009125,Yes
35403.42733,34.64541582,2929.359704,0.082742263,No
53654.07937,44.13723421,6587.775556,0.12278238,No
23508.23073,52.64034902,4622.841065,0.196647766,No
61869.46603,36.22730418,1040.493673,0.016817563,No
20674.89708,23.99988287,299.8251378,0.014501893,No
22127.92411,61.18878265,1777.828551,0.080343214,No
27408.72961,37.69173185,2591.028947,0.094532982,No
60720.7961,38.82036029,3278.179727,0.053987759,No
34760.01932,34.26030186,28.88253444,0.000830912,No
23057.36392,46.97181129,2487.165182,0.107868583,No
42380.99506,35.71681219,6832.684817,0.161220491,No
37887.54939,24.4157261,5061.777831,0.133600033,Yes
39988.74074,54.26870557,357.0881242,0.008929717,No
25026.50564,62.90692234,3845.741849,0.153666753,No
43588.08143,40.49564678,6453.057979,0.148046387,No
20897.42669,28.0293199,2940.42397,0.140707467,Yes
24904.62467,53.3197898,3376.907465,0.13559359,No
66068.63504,35.91878387,5626.86934,0.085167029,No
36126.23109,40.70791186,3805.802721,0.10534735,No
23626.72679,34.29335345,2173.76769,0.092004606,No
30200.24326,62.78257014,4871.677576,0.161312528,No
65569.78524,62.23215892,12494.26726,0.190549156,No
20617.26101,46.51750698,2224.068134,0.107874083,No
25817.45462,21.63047036,3682.861931,0.142650079,Yes
21448.82799,31.79518831,1989.182976,0.09274087,No
69370.17764,52.3746293,4605.918773,0.066396237,No
34145.79955,31.40079893,4074.952591,0.119339791,No
52651.25686,57.32024618,6529.019522,0.124005008,No
40069.33838,43.31346189,3646.051618,0.090993557,No
39246.54489,48.32205561,919.11464,0.023418995,No
56233.78954,57.99108565,9642.092538,0.171464392,No
49264.26833,19.00652627,801.779606,0.016275074,No
30451.63616,42.19713668,475.4205917,0.015612317,No
28726.9963,34.75143776,3675.833415,0.127957458,Yes
20113.25349,30.13257556,2507.64971,0.124676483,Yes
43434.77543,52.20588011,3672.109828,0.084543083,No
59208.71608,30.93115193,11479.43781,0.193880877,Yes
69310.95727,42.11060918,1590.325804,0.022944796,No
60567.42444,40.04122249,571.9329349,0.009442913,No
22048.89504,53.7982525,4199.024356,0.190441487,No
66733.71025,52.97784361,5366.640793,0.080418738,No
22209.00951,22.00626001,4096.783714,0.184464945,Yes
49032.66241,54.5560719,1777.953131,0.036260587,No
26558.36106,57.83336484,22.32793318,0.000840712,No
49255.45797,36.61814758,4951.915771,0.100535372,No
30218.15123,48.02147268,5914.516662,0.195727284,No
56317.08282,24.6534823,8045.440953,0.142859689,Yes
53825.43058,45.35669022,431.4501612,0.008015731,No
34927.99361,54.15294718,1957.057929,0.056031215,No
53287.38502,59.55992485,4432.665444,0.083184143,No
32032.55674,50.11743705,4582.938274,0.143071261,No
48405.72681,47.93288261,3766.614435,0.077813405,No
46132.91405,26.90939873,3216.491255,0.069722265,No
29049.07149,57.78255455,2562.695554,0.088219534,No
68550.68786,19.36118878,3879.672652,0.056595678,No
47474.8196,37.87464495,5083.728272,0.107082624,No
50021.65541,23.81667911,1054.268085,0.021076233,No
64089.13191,37.31044758,6272.78845,0.097876009,No
28451.70557,41.60107543,1042.850376,0.036653352,No
58132.47127,29.38094985,5491.035602,0.094457288,No
30961.16614,32.11428662,162.7955961,0.005258058,No
64162.64961,53.85556307,6938.01252,0.10813164,No
67470.11702,52.23263736,12715.29472,0.188458169,No
68263.76624,42.64295351,4124.330404,0.060417563,No
42889.33416,57.50669619,6340.708855,0.147838827,No
20155.79236,41.92236196,3489.957148,0.173149092,No
58178.61457,49.69279455,10948.49949,0.188187697,No
45735.45569,52.82103724,2944.537354,0.06438194,No
30037.20313,38.68492023,1247.012791,0.041515609,No
64392.51221,37.80218224,4513.243712,0.070089573,No
26291.3758,52.40154262,1094.177529,0.041617355,No
36008.381,20.62621639,3709.304431,0.103012252,No
54953.97966,44.69223602,365.6461852,0.00665368,No
28753.32549,49.40348027,4990.369091,0.17355798,No
41993.98432,36.19281642,6644.344214,0.158221334,No
56696.4586,57.52025339,9686.630307,0.170850712,No
51906.04616,36.5730408,10235.27261,0.197188447,No
30939.39338,47.8934448,6115.822333,0.197671049,No
38520.72397,56.67372097,4176.949955,0.108433838,No
33489.03986,25.97104402,3581.655047,0.106950067,No
52836.00643,38.25136318,5671.644328,0.107344304,No
51733.28751,24.91495145,7906.141179,0.152825029,Yes
41273.7715,32.09039538,3299.885072,0.07995114,No
68223.68431,28.99041509,7364.001945,0.107939083,No
28222.87891,40.33136779,613.2406201,0.021728493,No
21921.36108,62.3272301,1901.143922,0.086725633,No
38852.93302,27.05029416,7513.182864,0.193374921,Yes
59621.36764,54.15061886,7014.622708,0.117652831,No
41377.7456,45.86166157,5324.048185,0.128669363,No
54405.62497,57.1412841,6253.206677,0.114936768,No
60103.01157,56.05377209,2632.265613,0.043795902,No
67528.65421,52.88850155,7877.415131,0.116652926,No
61156.93738,31.80242595,3250.006084,0.053142067,No
42955.6946,45.41622917,2962.825186,0.068973979,No
46923.04677,36.3395338,3107.883782,0.066233631,No
24951.25749,62.04114048,2544.356003,0.101973057,No
26267.52942,34.49638622,59.46916335,0.00226398,No
64603.92088,33.06183178,11264.69116,0.174365441,Yes
34667.0204,18.85318928,2827.289402,0.081555593,No
66008.39707,19.42742577,9189.611514,0.139218826,Yes
45840.20762,32.27027963,5299.239719,0.115602437,No
32188.01624,49.42886416,4659.953325,0.144772927,No
50289.66475,24.0740542,6127.381688,0.121841768,Yes
36837.53085,54.72850399,1598.183569,0.043384655,No
28852.03381,44.21152393,5705.986163,0.197767208,No
68127.16681,47.9523112,12099.9703,0.177608594,No
41349.12251,53.85620698,8083.232201,0.195487394,No
69132.46258,33.47118164,7621.410219,0.110243581,No
38477.3256,27.34633178,289.576582,0.007525902,No
68291.15365,46.79353807,9577.955143,0.14025177,No
58074.60654,59.79866948,8551.259893,0.14724611,No
26867.10826,32.62229962,1730.151907,0.064396655,No
32348.45015,59.75238657,3229.820063,0.099844662,No
31044.39176,49.93586833,4465.872769,0.143854414,No
29279.74979,18.8130986,2291.988119,0.078278952,No
35145.10019,47.79338272,510.7399689,0.014532324,No
44405.28066,34.38252406,3917.876098,0.088229959,No
42059.6369,55.29068575,5310.271529,0.126255763,No
28612.20306,58.86168988,4948.48807,0.172950264,No
46546.70455,60.7597447,254.8435786,0.005475008,No
22832.32393,32.5164225,3318.407787,0.145338153,Yes
21565.92154,44.1265854,4136.761126,0.191819353,No
26078.21358,31.80688066,3665.880899,0.140572547,Yes
60503.54785,20.1184142,6766.53302,0.111836963,No
31233.30776,41.70405183,1662.453616,0.053226947,No
34505.80093,49.32442037,2151.696592,0.062357532,No
35485.11827,47.38887031,2482.04225,0.069946005,No
45986.3534,20.2872954,7112.926157,0.154674716,Yes
43308.17898,34.83136125,6777.198246,0.156487721,Yes
53284.11968,32.14321496,849.5451843,0.015943684,No
68398.28748,36.99394877,8106.859293,0.118524302,No
64743.70707,56.25701235,4304.929109,0.066491854,No
68412.60985,28.15512845,551.8430811,0.008066394,No
59695.10715,27.90329809,8889.928408,0.148922229,Yes
32406.57073,20.98656135,3394.65824,0.104752159,No
33184.19598,60.37477159,4580.097831,0.138020455,No
47688.25057,34.56708902,1377.018407,0.028875423,No
42591.59524,45.11655999,4602.245841,0.108055259,No
34051.52804,35.74565239,6224.152886,0.182786302,No
61800.03438,29.66579595,9143.611709,0.1479548,Yes
45360.71627,27.07574763,4569.994987,0.100747858,No
20252.12346,27.4416098,3360.059414,0.165911462,Yes
30134.7096,43.81722832,958.9980819,0.031823704,No
56217.3265,51.58228056,2866.5859,0.050991146,No
31722.73095,34.85181726,2877.756104,0.0907159,No
60178.44619,33.26140894,3203.615438,0.053235263,No
51144.24305,37.83799986,3411.656424,0.066706558,No
22449.07739,35.7657793,1187.42695,0.052894243,No
44932.87511,27.14705773,622.9128105,0.013863186,No
40929.48394,20.25460597,2352.287116,0.057471702,No
31092.26772,43.83220649,5617.993126,0.18068779,No
44743.55163,53.05626193,2574.707756,0.057543661,No
60770.22902,33.62672671,2242.82576,0.036906653,No
43528.48431,59.89202707,2264.725152,0.052028578,No
25008.94953,63.21714847,2941.028155,0.117599028,No
47433.41542,60.45516523,9139.14371,0.192673111,No
50064.34637,29.3425137,417.6331058,0.008341927,No
60348.41356,60.44679037,3037.968147,0.050340481,No
67471.1271,26.92335366,4448.412323,0.065930606,No
30492.87567,61.6792429,4834.738644,0.158553057,No
25640.07888,22.6564796,3105.443021,0.12111675,Yes
55040.75817,52.71448411,8352.061533,0.151743214,No
34476.70638,23.35098726,898.1339068,0.026050456,No
23345.86645,38.29017484,4548.110289,0.194814371,No
24426.02987,34.69642326,823.835162,0.033727755,No
65849.88967,30.96884689,5051.302388,0.076709352,No
60454.52565,41.05160496,7875.070926,0.130264374,No
22680.31843,55.09158789,1743.774685,0.07688493,No
44471.87373,19.61305844,5883.660558,0.132300712,Yes
46572.32,59.12164964,721.3416051,0.015488634,No
24369.84125,61.73937931,1366.536025,0.056074884,No
56830.27286,37.16311407,10462.74045,0.184105054,No
46942.99652,55.64154017,2187.065484,0.046589814,No
42521.79071,54.74892029,6745.817708,0.158643782,No
63188.32853,51.14162945,3960.855647,0.062683343,No
29410.17752,23.49816499,812.3235343,0.027620491,No
46668.62847,57.8349421,1833.48585,0.039287331,No
62693.26958,22.52686485,5321.712558,0.08488491,No
65307.12748,23.72316582,1906.79553,0.029197357,No
59589.06429,20.60976412,4191.715856,0.07034371,No
41019.54879,23.25425304,3005.826864,0.073277911,No
48058.87138,47.74535288,6527.990222,0.135833199,No
50208.53002,35.02765993,729.6044303,0.014531484,No
62526.88793,61.05217092,5835.542391,0.093328528,No
48192.18561,29.75531818,5026.474557,0.104300614,No
30884.05673,31.27786188,4099.902045,0.132751409,Yes
36965.74248,53.76235862,6333.391588,0.171331378,No
43536.03891,27.86690712,6427.726093,0.1476415,Yes
69181.66406,39.23658259,1173.740942,0.01696607,No
64233.0407,26.71456132,12104.53421,0.188447162,Yes
52593.51506,19.53498199,811.9078625,0.015437414,No
32282.25175,42.63495589,3345.941958,0.103646486,No
54077.84328,57.12066029,7149.066896,0.132199556,No
51595.35748,28.46181675,385.4033625,0.007469729,No
23097.37648,53.76303351,4517.579801,0.195588439,No
27407.0562,26.15943832,2949.931674,0.107634021,No
64395.29807,63.17131965,10054.63464,0.156139267,No
60432.21666,41.92232593,6300.868939,0.104263409,No
42990.98283,29.52880839,4665.581021,0.108524642,No
41581.88992,22.85122067,7895.112865,0.189869024,Yes
53289.06529,47.45984368,8047.140754,0.151009231,No
22372.50524,31.49304954,1118.926064,0.050013445,No
57119.73969,22.33448761,10211.72193,0.178777459,Yes
31112.05942,49.61600423,424.3521316,0.013639474,No
68936.32135,43.36505621,11073.1585,0.160628799,No
20436.33129,56.94096616,2356.18197,0.115293784,No
20583.61217,21.98976744,53.18620734,0.00258391,No
58988.3058,19.9765914,4728.259542,0.08015588,No
45311.83184,26.928215,3103.812228,0.068498935,No
60856.83099,37.07050063,10238.4963,0.168239064,No
45818.28325,48.45083936,8137.164403,0.177596449,No
20904.55548,41.0178787,2606.023776,0.124662961,No
49908.29187,29.55094038,2903.036128,0.058167411,No
55988.29528,31.08703947,7745.754809,0.138345966,Yes
62125.25811,21.08586764,5700.457195,0.091757481,No
48822.72096,60.94434946,599.347887,0.012276003,No
29976.8291,57.6661531,3796.03274,0.126632231,No
41944.26819,61.13506293,1203.700529,0.028697617,No
36970.36044,33.70459912,1268.506383,0.034311442,No
39992.71911,20.8266799,4999.202015,0.125002804,Yes
42450.54304,61.61424618,6210.280587,0.146294491,No
42146.93762,23.72052181,7367.258247,0.174799372,Yes
52841.51644,18.44602338,5957.386324,0.112740639,No
66418.95631,62.64878626,9340.544462,0.140630702,No
44047.66656,27.31337199,2096.917501,0.047605643,No
24821.21413,19.24390259,874.3242555,0.035224879,No
35583.61854,63.05439716,27.25248225,0.000765872,No
25289.60724,21.28056335,2130.793535,0.084255699,No
39770.12866,45.19093801,280.8785474,0.007062551,No
59511.1387,29.27411054,2520.514452,0.042353659,No
51211.65404,45.62856826,4093.360006,0.079930244,No
56530.49727,45.54492831,5957.993317,0.10539432,No
42604.46298,41.93638103,7942.168145,0.186416342,No
66642.00775,56.16766872,4958.067776,0.074398535,No
35527.83449,47.44952906,325.1195915,0.009151123,No
66896.76531,31.54546803,387.3944203,0.005790929,No
51980.35954,35.41570329,6243.04503,0.120103922,No
40081.42056,43.11674328,770.7775496,0.019230295,No
50167.67175,42.04748763,5592.651807,0.111479198,No
39545.95959,43.70086672,5787.658045,0.146352702,No
43372.39761,55.1945837,474.5253267,0.010940722,No
33084.16985,59.02910226,5762.469958,0.174176048,No
53187.97965,63.55816426,4879.846139,0.091747161,No
48290.88046,30.03676084,4902.975221,0.101530044,No
66078.76935,45.53632503,3664.621452,0.055458379,No
51547.16666,53.11192749,6563.41158,0.12732827,No
39393.14058,52.73927401,5415.054667,0.137461867,No
69592.01083,63.238625,13025.05657,0.187163101,No
54588.50119,31.07765403,2847.819173,0.052168847,No
44964.0106,48.41480327,693.2147138,0.015417101,No
46081.64555,50.06910454,1487.786041,0.032285871,No
45564.01535,22.28801022,715.8366044,0.015710569,No
62657.60254,28.17425706,5771.088254,0.092105156,No
67921.63211,35.85197819,1399.875472,0.020610157,No
59514.01238,57.01784581,2504.722649,0.042086268,No
48422.53611,41.85424768,3520.565901,0.072705112,No
22001.31745,31.61728481,2155.812173,0.097985595,No
52529.69877,18.81280424,9808.19094,0.18671706,Yes
24061.46316,34.51152011,3980.578783,0.165433779,Yes
23450.87213,34.40636966,1419.805523,0.060543826,No
32866.57824,44.88061703,6037.007733,0.183682271,No
30958.90796,43.60356595,1558.930765,0.050354837,No
27550.89527,29.73292642,3944.219318,0.143161203,Yes
36024.93789,51.80688647,4155.44929,0.115349242,No
46801.27429,34.60522061,5315.97382,0.113586091,No
27082.71898,60.27796277,4990.557123,0.184270904,No
65435.03538,19.84650416,12727.99755,0.194513497,Yes
59295.74108,51.34979947,493.7144299,0.008326305,No
45435.26724,21.04219778,2143.386972,0.047174521,No
61742.60958,34.55981004,326.9895676,0.005296011,No
31396.86601,34.99668137,3719.230135,0.118458643,No
35916.70415,53.54044336,6401.189486,0.178223187,No
43969.60416,25.48304865,7455.920157,0.169569872,Yes
60624.81537,39.85778773,6740.716136,0.111187409,No
69939.32968,55.63762125,2225.224533,0.031816498,No
69755.32016,44.54368228,13766.05124,0.197347689,No
69478.39876,22.65633974,10229.40788,0.147231486,Yes
34192.16052,27.9972893,5233.663228,0.153066175,Yes
57457.85794,50.71466253,3608.805202,0.062807862,No
63910.33466,56.63563264,8986.718948,0.140614487,No
26643.80899,19.28962851,1413.783224,0.053062354,No
23985.07542,24.4328115,2284.209129,0.095234603,No
63660.64881,50.28296012,7832.572411,0.123036327,No
44102.33009,21.0142084,842.5690773,0.019104865,No
29409.8059,41.61039681,3388.560923,0.115218745,No
49294.65931,37.25489393,4574.85478,0.092806297,No
39553.64738,53.69063324,7063.898036,0.178590307,No
68583.04105,57.08784007,2922.288685,0.042609494,No
31060.60626,53.27721306,3729.97465,0.120086988,No
29190.32462,60.29122269,5239.594773,0.179497653,No
63437.70015,54.62814035,11963.36422,0.188584457,No
35243.06323,35.62987754,748.9407179,0.021250727,No
36475.35353,63.3304318,413.3111631,0.011331245,No
63271.60883,23.34209813,11298.17219,0.178566223,Yes
45540.32552,59.31814027,1490.470251,0.032728581,No
68565.3855,21.21090931,1231.537368,0.017961503,No
20063.09958,24.27833881,2495.132991,0.124364283,Yes
44222.2622,55.86147245,7443.486707,0.168319899,No
67839.24446,47.78258022,5609.326602,0.08268557,No
54009.69228,49.40990043,884.7355047,0.016381051,No
52234.07535,47.98450551,9255.842934,0.177199326,No
28423.13147,61.67145866,5282.849182,0.185864432,No
52623.43759,50.41852689,1156.319703,0.021973473,No
25636.33357,55.7820572,1239.688258,0.048356691,No
60842.94116,60.25514261,6608.968795,0.108623427,No
36727.746,58.18465417,7287.540764,0.198420583,No
63830.74744,35.1387838,5271.626982,0.08258758,No
43108.41456,22.29196192,647.8793786,0.01502907,No
25285.26113,19.81954403,1027.577792,0.040639398,No
57646.24291,62.87074846,1452.493378,0.02519667,No
51027.56761,61.50629662,3313.30041,0.064931577,No
37389.77238,34.44216878,7365.938916,0.197004112,Yes
65017.59349,26.91783316,1017.166545,0.015644482,No
20595.93458,45.47522442,1330.067638,0.064579135,No
56445.47391,55.66152026,6875.579683,0.121809229,No
60864.32175,44.14129754,3704.032126,0.060857199,No
51231.01043,62.58516727,813.0279887,0.015869841,No
41103.13692,63.07950736,3644.301903,0.088662379,No
56267.05082,43.12014146,8238.115021,0.146410997,No
20774.84582,35.58814413,1347.331612,0.064853988,No
46424.22123,59.20610592,4087.180707,0.088039833,No
29909.554,62.72826528,4495.278753,0.150295747,No
62808.50507,56.77153074,6465.75059,0.10294387,No
41243.80514,52.07526842,4161.573148,0.100901775,No
46089.14789,63.29653317,1618.218357,0.035110616,No
69191.23338,57.38518469,6270.574035,0.090626713,No
60846.66501,32.67339488,8974.492021,0.147493573,Yes
66558.93437,48.51616071,3090.992455,0.046439933,No
27428.28187,54.32718563,1287.632081,0.046945415,No
60912.79896,60.68736389,3870.333893,0.063538927,No
28127.50945,41.48682721,3279.557824,0.116596097,No
64029.54348,36.15775109,1644.339177,0.025680945,No
61836.73562,29.54548658,10971.97464,0.177434571,Yes
37005.07185,58.89032024,1068.887398,0.028884889,No
56003.5734,18.25026519,3639.900038,0.064994068,No
58038.92625,54.00212561,538.2305227,0.009273613,No
29237.2562,24.59757384,23.91642787,0.000818012,No
33265.79055,21.58345902,5968.442038,0.17941681,Yes
66236.92716,35.91910784,2756.9723,0.04162289,No
41978.7125,52.53010216,1603.924862,0.038208053,No
63453.22313,23.91570541,10668.36351,0.168129576,Yes
24985.59066,50.1327548,2017.139948,0.08073213,No
53593.1132,62.88581,1428.189214,0.026648745,No
54179.72187,52.90507993,10028.01586,0.185087991,No
20126.41377,36.46094444,1432.355862,0.071167963,No
51180.83971,56.78991141,2875.44523,0.056182064,No
36455.70151,38.47891862,3437.076895,0.094280915,No
39188.94529,22.39910978,3545.162249,0.090463324,No
47852.9269,38.93593926,3295.320061,0.068863501,No
20014.48947,43.2022035,2426.306223,0.121227485,No
28630.00951,27.29153003,4406.995056,0.153929221,Yes
66688.91312,48.08527027,9690.308798,0.145306144,No
53226.19441,43.61874729,5686.643116,0.106839183,No
35609.47835,47.88639354,2574.093432,0.072286749,No
64065.68286,43.28767314,771.7174942,0.012045723,No
54935.65838,42.95419475,7921.83051,0.144201976,No
67800.58133,28.94329698,5035.139378,0.074263956,No
46893.33671,43.68609808,9131.864419,0.19473693,No
54648.96698,56.49055625,10674.77021,0.195333431,No
31410.50729,36.20457331,5797.292398,0.184565386,No
36989.58954,33.75563245,556.5559407,0.015046286,No
33198.12828,30.14201203,4285.386912,0.129085196,Yes
47704.38083,21.84036088,2717.079485,0.056956603,No
30569.5727,37.47767833,4752.557572,0.155466928,No
61398.68707,63.2944038,9008.154521,0.146715752,No
67750.82599,33.51874317,6855.986311,0.101194136,No
47637.86203,51.05145093,6708.673591,0.140826504,No
38357.51752,25.54630783,2548.413916,0.066438448,No
43156.30527,27.84683467,2413.011907,0.055913311,No
41101.54295,35.65403369,5240.114373,0.127491914,No
59475.49718,36.73713048,2628.262124,0.044190671,No
40708.91941,32.81676887,5532.343843,0.135900042,Yes
30391.4733,59.26477079,2072.634066,0.068197881,No
46024.14456,24.17451622,4318.377722,0.093828528,No
66529.48522,59.42979515,6337.674939,0.095261145,No
68115.98033,37.29177117,7458.559482,0.109497939,No
38423.08429,29.20911929,3676.568354,0.095686445,No
33227.28018,23.14898157,6470.410381,0.194731869,Yes
61674.45723,54.82930153,4054.551771,0.065741183,No
26931.06825,41.28060416,3668.646773,0.136223589,No
60040.99384,44.1414116,2659.694541,0.044297977,No
26181.24241,42.66303152,2618.973497,0.100032438,No
61552.21751,61.08761215,4042.539734,0.06567659,No
29705.07473,41.83413714,1912.205091,0.064373011,No
53934.81227,21.47434043,2085.817639,0.038672938,No
23007.38788,48.97252372,2296.795327,0.0998286,No
48552.84341,29.37808354,5650.889688,0.11638638,No
66370.88876,63.11349631,5176.361161,0.07799144,No
49140.26986,43.64116195,8832.651707,0.179743655,No
39684.9818,33.62885053,2590.928175,0.065287372,No
32025.40445,37.50658678,217.488528,0.006791125,No
55568.17946,42.75697379,6114.867546,0.110042611,No
45898.51352,24.6631496,5617.178645,0.122382583,Yes
39217.90992,30.10142049,864.6240529,0.022046663,No
34070.604,27.29405159,1401.685061,0.041140599,No
66768.36121,49.13087482,4255.367636,0.063733295,No
31400.85843,62.58585538,4464.404268,0.142174593,No
49335.75726,43.62837513,2549.620474,0.051678957,No
51774.05251,47.78184138,1508.761776,0.029141273,No
43064.64735,43.9394257,787.0471897,0.018275946,No
41226.13468,49.1241523,2155.660059,0.052288677,No
43044.51778,60.84842437,1661.71346,0.038604532,No
33546.29204,54.69847514,5347.295507,0.159400494,No
69209.33087,26.03284952,6284.833573,0.09080905,No
32291.54455,39.17461364,277.3875685,0.008590099,No
66274.0729,21.82560426,11576.54224,0.174676789,Yes
34102.7912,42.05373123,1269.254575,0.037218495,No
21144.56287,21.35588554,703.363923,0.033264529,No
41049.97459,49.84094132,5890.113644,0.143486414,No
36351.27773,33.863571,6619.832683,0.18210729,Yes
63144.45921,32.09867363,812.5725496,0.01286847,No
32086.91354,28.41077647,6362.390354,0.198286144,Yes
28873.16732,62.23474707,992.5777177,0.034377168,No
65359.29615,18.60512247,7707.240563,0.117921107,No
49064.28847,43.37234458,5636.35344,0.114876902,No
23763.06056,39.39309718,2950.314863,0.124155508,No
51845.94256,43.41943507,8750.832088,0.168785283,No
67035.32642,46.09920974,11276.62254,0.168219104,No
49240.7625,53.25457982,8004.35984,0.162555562,No
36132.32759,18.71333256,3009.39734,0.083288223,No
67006.80649,36.1980031,3692.169172,0.055101405,No
39453.64561,32.4015456,436.9352469,0.011074648,No
52205.60706,24.64014386,1135.152226,0.021743876,No
46319.4168,45.14678836,1523.072058,0.032881935,No
29398.72742,41.41217588,4673.766198,0.158978521,No
31135.60771,19.00967065,2457.91369,0.07894221,No
65603.81676,19.02164232,11775.35458,0.179491913,Yes
41362.50837,44.36380808,607.965612,0.014698471,No
60302.559,52.18494901,6509.698608,0.10795062,No
54468.27921,23.87681513,68.62545627,0.001259916,No
47683.71578,32.30653595,4752.287877,0.0996627,No
38160.1165,31.3281223,3429.901579,0.089881842,No
22925.81208,34.74104443,2547.279742,0.111109684,No
64087.85881,38.03717583,722.5195892,0.011273892,No
65824.51566,40.62192013,2643.106432,0.04015383,No
53451.93154,49.65761603,10529.72349,0.196994256,No
36455.48471,35.26034072,2464.162321,0.067593734,No
39573.34144,29.13702618,5785.884275,0.146206614,Yes
41052.36578,49.91170718,4652.951748,0.113341866,No
37895.18173,54.51514932,6071.340205,0.160214041,No
44827.23377,56.29849542,2639.916846,0.058890916,No
28341.08677,39.96176879,2248.242914,0.079328042,No
56887.2028,36.41703326,10969.59669,0.192830657,No
25146.59568,21.05419926,2890.652793,0.114952053,No
54739.16452,28.02186979,7218.968224,0.131879401,Yes
30497.20451,28.47694441,4573.59409,0.14996765,Yes
25358.89794,41.17179443,2220.2256,0.087552133,No
29993.5633,49.05577318,2749.585697,0.091672526,No
64675.77948,30.51510922,4628.603003,0.07156625,No
56256.03887,22.16050255,5452.244532,0.096918387,No
31702.3343,28.4226721,3587.722389,0.113169029,No
34113.11328,30.83356232,6360.154897,0.186443109,Yes
44666.01285,54.7025233,7548.444373,0.168997497,No
39421.36684,26.43064278,6111.961017,0.155041834,Yes
21683.19372,46.02739322,339.5922689,0.015661543,No
65697.59284,36.28615968,5644.653159,0.085918721,No
68657.7893,35.76410817,2427.949887,0.035363065,No
66981.413,27.48095465,6678.5628,0.099707703,No
45971.13349,27.39847292,4776.490486,0.103901952,No
42965.99275,45.19554599,8109.051409,0.188731853,No
50895.81034,18.95700206,5556.83987,0.109180694,No
46175.03194,36.91534391,1064.081875,0.023044529,No
44984.89912,51.74721229,4584.611816,0.101914463,No
66941.86486,22.54073556,12380.62471,0.184945919,Yes
31022.14485,39.17585766,6144.939436,0.198082353,No
46583.1996,32.70437491,6241.270508,0.133981147,Yes
56201.84143,43.27752018,8346.320922,0.148506183,No
31587.06486,56.32561627,2677.825713,0.084776022,No
40716.19089,25.80565159,2389.700759,0.058691658,No
64966.06564,28.37929369,11495.7311,0.176949781,Yes
68503.20589,19.28053543,3580.463677,0.052267097,No
33867.50226,30.15785425,5714.026374,0.168717088,Yes
54195.01517,39.30174824,6649.801459,0.122701349,No
50565.33709,62.65586538,693.1964169,0.013708925,No
57216.10102,31.82232807,3554.389365,0.062122188,No
29849.96714,39.92872415,3678.899676,0.123246356,No
29072.15179,38.47588837,1589.438432,0.054672198,No
29775.14222,21.03497172,3327.236235,0.111745436,No
46672.71314,54.54870377,1408.497717,0.030178184,No
66393.71115,58.61227209,9540.416626,0.143694583,No
29338.25645,25.69012912,5120.406797,0.174530031,Yes
67289.58568,26.72740046,13376.79771,0.198794473,Yes
45980.33434,31.94832367,5929.09803,0.128948563,Yes
34163.62565,45.78271792,6617.400172,0.193697245,No
52216.8158,23.637136,6803.333393,0.130290085,Yes
62313.27763,60.91730571,925.7955921,0.014857116,No
49205.6371,24.62202976,3393.856589,0.068972922,No
65688.7315,24.56447541,3673.870415,0.055928473,No
43489.82845,51.73379038,6501.041226,0.149484177,No
40966.67453,46.75507215,2393.524149,0.058426127,No
37261.44712,23.71839249,2075.519822,0.055701536,No
58775.40389,45.6972166,5673.599822,0.096530172,No
